,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id,title,artist
375,0.597,0.39399999999999996,7,-8.802,1,0.0439,0.769,8.7e-06,0.17600000000000002,0.18899999999999997,119.59200000000001,201744,3,1,3x8wse8y39pB0hhu4MeEql,2 almas,Greta Ela
376,0.648,0.795,4,-5.188,1,0.21,0.37,0.0,0.133,0.1,85.236,159704,4,0,2zdHRQTOBDk8mM8xBzziFh,Todo o Nada,Eladio Carrion
377,0.726,0.369,5,-10.415,0,0.0507,0.193,0.0,0.16699999999999998,0.267,109.9,111273,4,1,7M0q4ARGAd7J8XYkOwfjCg,Suerte de Mi Lao',Tina Pámpano
378,0.6940000000000001,0.696,4,-7.211,0,0.0549,0.158,0.139,0.115,0.674,95.012,221842,4,0,7LqGRD4RUhdj5lTqyhv2tY,Los Chicos Sí Lloran,Diamante Eléctrico
379,0.638,0.574,2,-10.828,1,0.23600000000000002,0.0668,1.78e-06,0.315,0.29,94.925,200000,4,1,06j0L8E6kmjo7YaOK8eboR,Wanderer,Desta French
380,0.8079999999999999,0.4,7,-8.704,0,0.26899999999999996,0.493,0.0,0.0705,0.6709999999999999,84.948,221263,4,0,5Is75bTGs5JHmynj29tJfb,LLAMAME,Nathy Peluso
381,0.7859999999999999,0.544,7,-4.978,0,0.10400000000000001,0.762,1.46e-06,0.113,0.565,140.07299999999998,152613,4,0,1YXvGPJqEL11QY7Lg2yM31,mala maña,riela
382,0.647,0.521,7,-7.629,0,0.042,0.311,0.0,0.134,0.245,100.08,168000,4,1,32kkH5lq7AVqcrJoeq3otI,Feels,África
383,0.8170000000000001,0.48100000000000004,11,-10.105,0,0.0417,0.14300000000000002,2.45e-06,0.33399999999999996,0.504,109.98700000000001,172363,4,0,1ZVvO03ypa1pSC1WHnHPEx,Salvavidas,Yoly Saa
384,0.638,0.701,4,-6.263999999999999,0,0.33,0.138,0.0282,0.13,0.21,170.02900000000002,141882,4,0,1cG3h8eKPKNahi5abEVUfG,No Estoy,Ivana
385,0.608,0.401,7,-8.639,1,0.129,0.888,0.00662,0.106,0.585,69.958,215873,4,1,7DJr2YQild4RF5EEJTVoMN,la vida viene y va,Josue Alaniz
386,0.748,0.446,0,-8.512,1,0.267,0.48700000000000004,0.0265,0.1,0.695,180.019,188617,4,1,1QcbxA9ILapCLgnFNxs3RE,Cómo Te Olvido?,Absa G.
387,0.583,0.552,11,-7.815,0,0.111,0.752,0.0,0.0842,0.33899999999999997,82.596,212000,4,1,3R44xWwx1miSjN58p7vlkd,En un Rinconcito,A.C.O
388,0.767,0.0814,2,-13.437000000000001,1,0.307,0.8370000000000001,0.0023,0.174,0.348,76.572,180950,4,1,3GAOWYNUBehaZD7FhBjgdW,Perdida,Biig Piig
389,0.684,0.5760000000000001,5,-6.768,0,0.0475,0.642,0.00013700000000000002,0.0932,0.767,160.029,185984,4,0,1hfA56vqCGk6SZzVSaOxSm,Amanecer,Eva Ruiz
390,0.573,0.716,8,-6.5760000000000005,0,0.27,0.409,4.81e-06,0.615,0.528,131.781,219482,4,0,58Z2aR6MVBuQumxBru8Y40,Track 11,Bad Milk
391,0.7390000000000001,0.41,0,-10.610999999999999,1,0.47600000000000003,0.409,0.00025499999999999996,0.0873,0.637,81.936,271306,4,1,2OPdYnaZVHhb6Jn4LnHzZ2,Lo jodiste,Babi
392,0.853,0.35700000000000004,5,-6.41,0,0.175,0.331,0.00035099999999999997,0.064,0.893,83.01700000000001,200964,4,0,1PGkMpc1k6DWSZ3uBlNIG7,SAMURAI,K-efe
393,0.68,0.607,7,-6.635,1,0.49,0.28300000000000003,0.0,0.612,0.845,78.735,185800,4,0,1IHNLb1RVACKjuYMXUtMo8,El Día Que Me Odies,Noreh
394,0.41100000000000003,0.455,0,-6.415,1,0.114,0.72,1.8100000000000003e-05,0.375,0.37200000000000005,63.516000000000005,185453,4,1,6Pgpz1HnBgELh3Nda9DiGO,BRILLANDO,Yoandri
395,0.493,0.29600000000000004,7,-5.598,0,0.0761,0.899,0.0,0.0957,0.35100000000000003,197.707,185682,3,1,1TXeqjCYIahhfooXkdb3aI,un niño,Alaina Castillo
396,0.63,0.486,3,-9.201,0,0.23800000000000002,0.797,5.42e-05,0.134,0.672,155.94299999999998,213934,4,1,5aFg2kDnb52QyvoMD35c2o,Sin Mí,Samantha Barrón
397,0.787,0.35700000000000004,8,-10.464,1,0.0549,0.7190000000000001,1.9e-06,0.266,0.653,130.02100000000002,149538,4,1,4x3HgoN0TpvdyNLU3EKbVi,Antes,Immasoul
398,0.705,0.39,7,-14.321,0,0.187,0.664,0.0035,0.39799999999999996,0.387,159.947,150576,4,1,6xS02EfbvnneFWCM90PJFG,lo que pasó,Nina Cobham
399,0.653,0.524,11,-9.016,0,0.0502,0.11199999999999999,0.0,0.203,0.5529999999999999,83.97,160191,4,0,6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis
400,0.653,0.524,11,-9.016,0,0.0502,0.11199999999999999,0.0,0.203,0.5529999999999999,83.97,160191,4,0,6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis
401,0.653,0.524,11,-9.016,0,0.0502,0.11199999999999999,0.0,0.203,0.5529999999999999,83.97,160191,4,0,6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis
402,0.722,0.37,8,-8.826,1,0.203,0.525,5.06e-06,0.146,0.306,97.059,179067,4,1,02qcrVQ61nS94wWvLaiXGf,Me Olvidé De Los 2,Rels B
403,0.494,0.623,8,-7.534,1,0.332,0.34600000000000003,0.0141,0.124,0.26,112.016,291984,4,1,7AU8H4KWP6qEDHj9qcoiRN,Drogas Caras,Queralt Lahoz
404,0.675,0.5820000000000001,9,-6.76,0,0.316,0.222,0.0,0.0719,0.29600000000000004,159.856,187920,4,0,2mUyieRFoN2700VLgsNi3b,Está Bien,Taylor Diaz
405,0.767,0.475,5,-10.729000000000001,0,0.0428,0.8320000000000001,0.0,0.11199999999999999,0.703,125.98,184762,4,1,02rEaBQX5TXkTWgvLfGlVd,Destino,Immasoul
406,0.594,0.7,0,-5.225,1,0.0536,0.262,0.00164,0.33799999999999997,0.5579999999999999,169.97099999999998,181788,4,0,0rtiIgxtRlZtqcQmyFJdxr,Si Fuera Cierto,Sofía Correa
407,0.6890000000000001,0.342,11,-10.129,0,0.071,0.608,0.0425,0.22,0.217,129.96200000000002,189667,4,1,7acURarwO3OFjtUKzzQq1T,Miedo,Cazzu
408,0.727,0.79,2,-3.5180000000000002,1,0.0424,0.302,1.03e-06,0.0757,0.9309999999999999,154.917,165290,4,0,4AVbqBvcfsr0BmgzO7WmOL,GUAPO,Angela Torres
409,0.5920000000000001,0.41700000000000004,7,-11.814,0,0.0521,0.703,0.00288,0.11199999999999999,0.2,159.89600000000002,211811,4,1,36eeh1rlxM8Rq5uFTMog6t,rosas (dímelo),Girl Ultra
410,0.691,0.605,8,-6.881,1,0.14400000000000002,0.256,0.0,0.133,0.55,158.86,199521,4,0,5D2iVoQagZyp1GmC3RcwNC,A la Luna,Leo X
411,0.81,0.713,1,-6.085,0,0.0417,0.32,0.0,0.27399999999999997,0.797,119.976,200000,4,0,2duTzwI9pAogFrBbLifCaS,REMUNERADO (feat. Choclock),Menend
412,0.815,0.444,10,-6.435,1,0.27699999999999997,0.151,0.0,0.127,0.376,129.929,255213,4,0,5ZJd9k7DEOy3hBJmhd0DDW,Me Fui,Izma
413,0.39,0.44,4,-7.473,0,0.249,0.657,0.0,0.201,0.5329999999999999,198.55,174629,3,1,3z4CTL9Qf5ve0zDASdd1ed,Still Down,Mila
414,0.82,0.5579999999999999,7,-7.87,0,0.168,0.35,0.0,0.348,0.515,88.04700000000001,181253,4,0,68BjkLhM0Sb0wGDd6w5jKU,Arrocito Frito,Mario Puglia
415,0.82,0.5579999999999999,7,-7.87,0,0.168,0.35,0.0,0.348,0.515,88.04700000000001,181253,4,0,68BjkLhM0Sb0wGDd6w5jKU,Arrocito Frito,Mario Puglia
416,0.82,0.5579999999999999,7,-7.87,0,0.168,0.35,0.0,0.348,0.515,88.04700000000001,181253,4,0,68BjkLhM0Sb0wGDd6w5jKU,Arrocito Frito,Mario Puglia
417,0.644,0.6509999999999999,11,-6.279,0,0.0646,0.226,0.00011,0.105,0.583,152.078,176842,4,0,6pu2BLOwSrsLIecnqGU64m,7/24,Kris Floyd
418,0.644,0.6509999999999999,11,-6.279,0,0.0646,0.226,0.00011,0.105,0.583,152.078,176842,4,0,6pu2BLOwSrsLIecnqGU64m,7/24,Kris Floyd
419,0.757,0.6709999999999999,8,-7.541,0,0.0422,0.10400000000000001,0.0,0.0729,0.8370000000000001,133.00799999999998,192500,4,0,3KJ1QkwWObfuq54pgwTRyW,Magia,Alvaro Soler
420,0.757,0.6709999999999999,8,-7.541,0,0.0422,0.10400000000000001,0.0,0.0729,0.8370000000000001,133.00799999999998,192500,4,0,3KJ1QkwWObfuq54pgwTRyW,Magia,Alvaro Soler
421,0.757,0.6709999999999999,8,-7.541,0,0.0422,0.10400000000000001,0.0,0.0729,0.8370000000000001,133.00799999999998,192500,4,0,3KJ1QkwWObfuq54pgwTRyW,Magia,Alvaro Soler
422,0.775,0.701,1,-3.358,1,0.4,0.306,0.0,0.0935,0.578,165.83900000000003,211773,4,0,0ZDncRoXNQLpEANaVx4TLo,Una Chimbita,Ir Sais
423,0.775,0.701,1,-3.358,1,0.4,0.306,0.0,0.0935,0.578,165.83900000000003,211773,4,0,0ZDncRoXNQLpEANaVx4TLo,Una Chimbita,Ir Sais
424,0.74,0.6729999999999999,0,-2.872,1,0.102,0.23199999999999998,4.45e-06,0.12,0.698,180.02599999999998,198592,4,0,1bmm8qIp60aMkozpkPnxNM,Me Enamora,Lenny Tavárez
425,0.74,0.6729999999999999,0,-2.872,1,0.102,0.23199999999999998,4.45e-06,0.12,0.698,180.02599999999998,198592,4,0,1bmm8qIp60aMkozpkPnxNM,Me Enamora,Lenny Tavárez
426,0.74,0.6729999999999999,0,-2.872,1,0.102,0.23199999999999998,4.45e-06,0.12,0.698,180.02599999999998,198592,4,0,1bmm8qIp60aMkozpkPnxNM,Me Enamora,Lenny Tavárez
427,0.82,0.5579999999999999,7,-7.87,0,0.168,0.35,0.0,0.348,0.515,88.04700000000001,181253,4,0,68BjkLhM0Sb0wGDd6w5jKU,Arrocito Frito,Mario Puglia
428,0.82,0.5579999999999999,7,-7.87,0,0.168,0.35,0.0,0.348,0.515,88.04700000000001,181253,4,0,68BjkLhM0Sb0wGDd6w5jKU,Arrocito Frito,Mario Puglia
429,0.82,0.5579999999999999,7,-7.87,0,0.168,0.35,0.0,0.348,0.515,88.04700000000001,181253,4,0,68BjkLhM0Sb0wGDd6w5jKU,Arrocito Frito,Mario Puglia
430,0.75,0.326,2,-6.827999999999999,1,0.0353,0.843,0.0,0.107,0.581,95.171,241536,3,1,1c4huI1UlrRBcu0hKd88Uy,Ni Vivo Ni Muerto,Micro TDH
431,0.75,0.326,2,-6.827999999999999,1,0.0353,0.843,0.0,0.107,0.581,95.171,241536,3,1,1c4huI1UlrRBcu0hKd88Uy,Ni Vivo Ni Muerto,Micro TDH
432,0.861,0.946,7,-2.47,0,0.177,0.0146,1.23e-05,0.0891,0.853,99.984,132142,4,0,0fA6OOtT1uVcQblKjwJ6wm,Fresh,Mau y Ricky
433,0.7879999999999999,0.501,9,-7.539,1,0.0325,0.522,0.0,0.0929,0.652,109.964,191864,4,0,3lXFDK6qTIaP8cHKvDHd7O,Apuré Mi Café,Carolina Ross
434,0.821,0.647,7,-4.306,1,0.355,0.0204,0.0,0.131,0.855,166.075,195454,4,0,0n8tz5Antdme9Y210r1fqs,Insisto,Llane
435,0.741,0.5579999999999999,11,-6.029,0,0.22899999999999998,0.306,0.000327,0.1,0.265,179.972,188955,4,0,0iWxrdjwEGOrTC9AszgAJk,Viendo el Techo,Jay Wheeler
436,0.741,0.5579999999999999,11,-6.029,0,0.22899999999999998,0.306,0.000327,0.1,0.265,179.972,188955,4,0,0iWxrdjwEGOrTC9AszgAJk,Viendo el Techo,Jay Wheeler
437,0.741,0.5579999999999999,11,-6.029,0,0.22899999999999998,0.306,0.000327,0.1,0.265,179.972,188955,4,0,0iWxrdjwEGOrTC9AszgAJk,Viendo el Techo,Jay Wheeler
438,0.852,0.669,6,-4.067,1,0.0748,0.0438,0.0,0.0914,0.682,110.696,151813,5,0,4e54PAuILqrhjr2ryuMvdq,PURRITO APA,Feid
439,0.852,0.669,6,-4.067,1,0.0748,0.0438,0.0,0.0914,0.682,110.696,151813,5,0,4e54PAuILqrhjr2ryuMvdq,PURRITO APA,Feid
440,0.893,0.6990000000000001,8,-4.111000000000001,0,0.106,0.00886,0.0,0.311,0.8590000000000001,139.069,190973,4,0,2OWlM0rndaLjgtiLCHDIRM,Doctor,Mau y Ricky
441,0.715,0.7,4,-4.694,0,0.26899999999999996,0.53,7.84e-06,0.10800000000000001,0.647,191.951,227513,4,0,5zm5Ra1DVCmujK882R7QSP,Angelito,Ovy On The Drums
442,0.8740000000000001,0.66,6,-3.6310000000000002,0,0.0626,0.0911,0.0143,0.12300000000000001,0.593,96.993,222868,4,0,1Hs0fpydWBjawdgCocPaC7,Poderosa,Lyanno
443,0.8740000000000001,0.66,6,-3.6310000000000002,0,0.0626,0.0911,0.0143,0.12300000000000001,0.593,96.993,222868,4,0,1Hs0fpydWBjawdgCocPaC7,Poderosa,Lyanno
444,0.807,0.7120000000000001,1,-5.757000000000001,1,0.1,0.532,2.37e-05,0.163,0.792,100.00399999999999,241659,4,0,5RAIMjdrCEjpjaR5tBATXU,Aloha,Maluma
445,0.807,0.7120000000000001,1,-5.757000000000001,1,0.1,0.532,2.37e-05,0.163,0.792,100.00399999999999,241659,4,0,5RAIMjdrCEjpjaR5tBATXU,Aloha,Maluma
446,0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,0.528,94.927,206360,4,0,5RmSunLqeDqNWww8LWhAiK,WACHA,KHEA
447,0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,0.528,94.927,206360,4,0,5RmSunLqeDqNWww8LWhAiK,WACHA,KHEA
448,0.77,0.759,2,-5.749,1,0.0535,0.0328,0.0276,0.145,0.37200000000000005,90.78200000000001,159572,4,0,51tMYALx6Lkrte41DoWIPq,PIN PIN,Myke Towers
449,0.815,0.424,10,-5.946000000000001,0,0.0834,0.466,0.0036,0.11599999999999999,0.565,154.018,174853,4,0,31V2GmqlWRcbaY3Up9bLYf,Limo,Jesse Baez
450,0.815,0.424,10,-5.946000000000001,0,0.0834,0.466,0.0036,0.11599999999999999,0.565,154.018,174853,4,0,31V2GmqlWRcbaY3Up9bLYf,Limo,Jesse Baez
451,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,185258,4,0,4fipVdNyG6zx7nxuqHScsy,Acaramelao,Maria Becerra
452,0.705,0.721,1,-3.409,1,0.0475,0.457,0.0,0.121,0.519,159.935,185258,4,0,4fipVdNyG6zx7nxuqHScsy,Acaramelao,Maria Becerra
453,0.6859999999999999,0.885,7,-4.485,1,0.046,0.00642,0.0,0.29100000000000004,0.263,103.006,224587,4,0,3yFFIGLByW4gG7U7ogIHPd,Aire,Steve Aoki
454,0.7879999999999999,0.7709999999999999,0,-4.048,1,0.0562,0.0452,0.0,0.10300000000000001,0.785,91.945,169560,4,0,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives
455,0.7879999999999999,0.7709999999999999,0,-4.048,1,0.0562,0.0452,0.0,0.10300000000000001,0.785,91.945,169560,4,0,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives
456,0.7879999999999999,0.7709999999999999,0,-4.048,1,0.0562,0.0452,0.0,0.10300000000000001,0.785,91.945,169560,4,0,5iF33sXejXwfTuidVHMll0,Canción Bonita,Carlos Vives
457,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
458,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
459,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
460,0.715,0.622,4,-5.102,0,0.046,0.163,0.0,0.0948,0.8079999999999999,80.015,195053,4,0,2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra
461,0.773,0.816,1,-5.003,1,0.0339,0.0057,0.00722,0.115,0.322,116.015,145307,4,0,6lKahGl8Y5KEoyvyTmWHvc,No Quiero Na',Samantha Sánchez
462,0.773,0.816,1,-5.003,1,0.0339,0.0057,0.00722,0.115,0.322,116.015,145307,4,0,6lKahGl8Y5KEoyvyTmWHvc,No Quiero Na',Samantha Sánchez
463,0.727,0.546,0,-4.572,1,0.0437,0.6559999999999999,0.0,0.122,0.69,106.891,197333,4,0,2MnLkFqY9Rpg9s3Zv6ZJdK,Botella Tras Botella,Gera MX
464,0.727,0.546,0,-4.572,1,0.0437,0.6559999999999999,0.0,0.122,0.69,106.891,197333,4,0,2MnLkFqY9Rpg9s3Zv6ZJdK,Botella Tras Botella,Gera MX
465,0.727,0.546,0,-4.572,1,0.0437,0.6559999999999999,0.0,0.122,0.69,106.891,197333,4,0,2MnLkFqY9Rpg9s3Zv6ZJdK,Botella Tras Botella,Gera MX
466,0.618,0.369,9,-10.315,1,0.0527,0.897,0.0,0.09699999999999999,0.505,139.741,197143,4,1,1kI3PXvfdM4KvTu3BsK2AO,DF,Dylan Fuentes
467,0.505,0.276,4,-12.784,1,0.0343,0.7559999999999999,0.000508,0.369,0.596,103.056,225000,3,1,3sgf3LgcrNoqOB1jm7PIP0,El Dueño De Tu Amor,DannyLux
468,0.799,0.6659999999999999,9,-4.726,1,0.198,0.00215,0.0,0.205,0.33799999999999997,129.954,225974,4,0,7J4VKp49Uh2r84SK5pUa0A,Envidioso,Ozuna
469,0.7909999999999999,0.915,10,-2.48,1,0.0809,0.0622,0.0,0.244,0.732,121.948,194262,4,0,6EQR7Y5vVZFiPD0RUECIDv,A Un Paso De La Luna - Remix,Reik
470,0.7909999999999999,0.915,10,-2.48,1,0.0809,0.0622,0.0,0.244,0.732,121.948,194262,4,0,6EQR7Y5vVZFiPD0RUECIDv,A Un Paso De La Luna - Remix,Reik
471,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
472,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
473,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
474,0.9079999999999999,0.813,5,-2.7489999999999997,0,0.0777,0.305,0.0,0.278,0.924,97.01799999999999,200785,4,0,4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha
475,0.813,0.623,9,-4.522,0,0.11199999999999999,0.14800000000000002,0.0,0.0908,0.674,84.00299999999999,187411,4,0,5fMo4acbRCkXZRsSuwxYZX,IMPOSIBLE,Blessd
476,0.813,0.623,9,-4.522,0,0.11199999999999999,0.14800000000000002,0.0,0.0908,0.674,84.00299999999999,187411,4,0,5fMo4acbRCkXZRsSuwxYZX,IMPOSIBLE,Blessd
477,0.7170000000000001,0.773,10,-3.9330000000000003,1,0.109,0.0165,0.00596,0.29100000000000004,0.5710000000000001,173.925,189662,4,0,63vfn9qDTCY3Yvp5Ym6aDU,Combinamos?,Anacri
478,0.7170000000000001,0.773,10,-3.9330000000000003,1,0.109,0.0165,0.00596,0.29100000000000004,0.5710000000000001,173.925,189662,4,0,63vfn9qDTCY3Yvp5Ym6aDU,Combinamos?,Anacri
479,0.7170000000000001,0.773,10,-3.9330000000000003,1,0.109,0.0165,0.00596,0.29100000000000004,0.5710000000000001,173.925,189662,4,0,63vfn9qDTCY3Yvp5Ym6aDU,Combinamos?,Anacri
480,0.752,0.8190000000000001,0,-2.84,1,0.0721,0.14300000000000002,0.000458,0.332,0.638,175.99599999999998,235227,4,0,4ie9colBgieHEOULuCfK3E,En Mi Habitación,Wisin
481,0.888,0.8170000000000001,11,-3.6889999999999996,0,0.185,0.28,1.66e-06,0.295,0.523,108.985,152025,4,0,6wzSbB1BehXsNtw5Wyc84d,You Are My High (Ty moy kayf) - Latin Version,Dzharo & Khanza
482,0.648,0.561,9,-3.8789999999999996,1,0.0299,0.22899999999999998,0.0,0.105,0.486,135.174,200227,3,1,1eLEdUGKax2tRtlD4fzUMg,Tenemos que Hablar,Lasso
483,0.648,0.561,9,-3.8789999999999996,1,0.0299,0.22899999999999998,0.0,0.105,0.486,135.174,200227,3,1,1eLEdUGKax2tRtlD4fzUMg,Tenemos que Hablar,Lasso
484,0.606,0.755,7,-4.916,0,0.0861,0.183,0.0,0.556,0.743,179.826,202430,4,0,3OYQbnGzAPgoxlRRnu5PRa,Sin Panty,Nio Garcia
485,0.606,0.755,7,-4.916,0,0.0861,0.183,0.0,0.556,0.743,179.826,202430,4,0,3OYQbnGzAPgoxlRRnu5PRa,Sin Panty,Nio Garcia
486,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.13699999999999998,0.792,171.976,209712,4,0,4J2HLNTxiVxxs6kWgTIN43,Porfa no te vayas,Beret
487,0.589,0.853,10,-5.14,1,0.0581,0.371,0.0,0.13699999999999998,0.792,171.976,209712,4,0,4J2HLNTxiVxxs6kWgTIN43,Porfa no te vayas,Beret
488,0.644,0.6609999999999999,1,-4.877,0,0.451,0.369,0.0,0.0733,0.355,180.05,199882,4,0,3RasiWohReHWYM1FJ9d1ZD,Amor en Coma,Manuel Turizo
489,0.644,0.6609999999999999,1,-4.877,0,0.451,0.369,0.0,0.0733,0.355,180.05,199882,4,0,3RasiWohReHWYM1FJ9d1ZD,Amor en Coma,Manuel Turizo
490,0.852,0.593,6,-5.892,1,0.0702,0.386,0.168,0.154,0.87,90.00200000000001,221407,4,0,66S2z95FN3nUAr9S1gUIsp,Ella,Boza
491,0.742,0.738,1,-4.86,1,0.0558,0.29600000000000004,0.00126,0.11900000000000001,0.456,88.985,189375,4,0,0cHuDFkcVBjuvYQxEgcpBv,Feeling,Dalex
492,0.742,0.738,1,-4.86,1,0.0558,0.29600000000000004,0.00126,0.11900000000000001,0.456,88.985,189375,4,0,0cHuDFkcVBjuvYQxEgcpBv,Feeling,Dalex
493,0.742,0.738,1,-4.86,1,0.0558,0.29600000000000004,0.00126,0.11900000000000001,0.456,88.985,189375,4,0,0cHuDFkcVBjuvYQxEgcpBv,Feeling,Dalex
494,0.742,0.738,1,-4.86,1,0.0558,0.29600000000000004,0.00126,0.11900000000000001,0.456,88.985,189375,4,0,0cHuDFkcVBjuvYQxEgcpBv,Feeling,Dalex
495,0.6709999999999999,0.748,7,-6.478,1,0.0269,0.183,0.162,0.0911,0.708,131.981,270907,4,0,3uEx77R6b16SAltboKfQjh,Popular,Zoé
496,0.7859999999999999,0.899,10,-0.515,1,0.127,0.192,0.00018899999999999999,0.299,0.813,90.025,216510,4,0,5u7twkeask1VIyDeNTElSU,Sal y Perrea,Sech
497,0.7859999999999999,0.899,10,-0.515,1,0.127,0.192,0.00018899999999999999,0.299,0.813,90.025,216510,4,0,5u7twkeask1VIyDeNTElSU,Sal y Perrea,Sech
498,0.7859999999999999,0.899,10,-0.515,1,0.127,0.192,0.00018899999999999999,0.299,0.813,90.025,216510,4,0,5u7twkeask1VIyDeNTElSU,Sal y Perrea,Sech
499,0.863,0.823,11,-4.271,1,0.121,0.24600000000000002,0.0,0.134,0.406,98.964,157595,4,0,0Vd3oU8EfWdZZO1J0W3dBN,Cuántas veces,Danny Ocean
500,0.863,0.823,11,-4.271,1,0.121,0.24600000000000002,0.0,0.134,0.406,98.964,157595,4,0,0Vd3oU8EfWdZZO1J0W3dBN,Cuántas veces,Danny Ocean
501,0.873,0.59,4,-4.247,0,0.19699999999999998,0.353,0.0,0.0977,0.523,111.994,225173,4,0,7wy5kv4fYAsR9qFxKKZC5E,GATO MALO,KAROL G
502,0.5,0.488,4,-10.002,1,0.0283,0.418,2.5e-06,0.109,0.48100000000000004,165.893,185356,4,1,4nM3e7Ignsc1HgUCqnNwNb,Hay Una Luz Dentro De Ti,Manuel Medrano
503,0.8170000000000001,0.561,4,-5.249,0,0.0553,0.15,0.0038200000000000005,0.122,0.45,151.967,180173,4,0,21U0Wbps9UZrPrjZDxPtYq,Mañanero,DEKKO
504,0.818,0.6729999999999999,4,-7.542000000000001,0,0.14800000000000002,0.348,0.0,0.172,0.695,87.961,193636,4,0,5jzEwSyyymBlf1fa1o39T2,512,Mora
505,0.818,0.6729999999999999,4,-7.542000000000001,0,0.14800000000000002,0.348,0.0,0.172,0.695,87.961,193636,4,0,5jzEwSyyymBlf1fa1o39T2,512,Mora
506,0.818,0.6729999999999999,4,-7.542000000000001,0,0.14800000000000002,0.348,0.0,0.172,0.695,87.961,193636,4,0,5jzEwSyyymBlf1fa1o39T2,512,Mora
507,0.823,0.754,0,-4.41,1,0.0831,0.20199999999999999,0.000907,0.17800000000000002,0.7829999999999999,90.005,195493,4,0,0EZInKKYTW5LanhkBC8JIj,Indecente,Juhn
508,0.823,0.754,0,-4.41,1,0.0831,0.20199999999999999,0.000907,0.17800000000000002,0.7829999999999999,90.005,195493,4,0,0EZInKKYTW5LanhkBC8JIj,Indecente,Juhn
509,0.594,0.42,0,-8.324,1,0.0996,0.34299999999999997,0.0,0.106,0.46399999999999997,169.454,191546,4,1,1YrpPdjVU89FeCvSMsUYLr,Cobarde - Spotify Singles,Carin Leon
510,0.85,0.8490000000000001,8,-3.4360000000000004,0,0.0437,0.611,0.000193,0.32899999999999996,0.92,143.975,203507,4,0,0MT6qJd7wKlWjH7tP7oWHi,EL BARCO,KAROL G
511,0.7709999999999999,0.575,0,-5.178,0,0.0794,0.555,0.00818,0.105,0.56,84.522,147084,4,0,7MIkwVS7Wm1vYTEoDPsyVS,Traumada,Paloma Mami
512,0.7709999999999999,0.575,0,-5.178,0,0.0794,0.555,0.00818,0.105,0.56,84.522,147084,4,0,7MIkwVS7Wm1vYTEoDPsyVS,Traumada,Paloma Mami
513,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,4,0,5cpJFiNwYyWwFLH0V6B3N8,Del Mar,Ozuna
514,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,4,0,5cpJFiNwYyWwFLH0V6B3N8,Del Mar,Ozuna
515,0.732,0.69,4,-7.745,0,0.174,0.5379999999999999,9.37e-05,0.191,0.636,117.15700000000001,218627,4,0,3XFwOQU8wxXWl8Rxj3lrOi,"Only You (feat. WizKid, Offset & J Balvin)",Metro Boomin
516,0.909,0.675,11,-5.445,0,0.0754,0.00797,0.000926,0.319,0.748,115.046,177000,4,0,3VmnJVSkgLIZujxut5yf73,Boom Bam (with Afro B & Mariah Angeliq,Team Salut
517,0.772,0.932,6,-2.458,1,0.174,0.133,0.0,0.0563,0.872,103.941,206538,4,0,1EamspfiJHlyOZdyqGWl5z,Te Gusta,"Young ""D"""
