,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
1255,0.638,0.601,0,-11.849,1,0.0367,0.0619,0.897,0.0854,0.613,95.026,audio_features,1FzcH0boI4wvlUvjnQxf0l,spotify:track:1FzcH0boI4wvlUvjnQxf0l,https://api.spotify.com/v1/tracks/1FzcH0boI4wvlUvjnQxf0l,https://api.spotify.com/v1/audio-analysis/1FzcH0boI4wvlUvjnQxf0l,184421,4,Desastre Comunal,Los Wálters
1256,0.726,0.45,8,-9.045,1,0.0418,0.63,0.0191,0.153,0.424,85.005,audio_features,0YqJFO4bUZn1chzZ6KR9l9,spotify:track:0YqJFO4bUZn1chzZ6KR9l9,https://api.spotify.com/v1/tracks/0YqJFO4bUZn1chzZ6KR9l9,https://api.spotify.com/v1/audio-analysis/0YqJFO4bUZn1chzZ6KR9l9,231990,4,Paraíso,Monogem
1257,0.694,0.848,8,-5.737,1,0.0475,0.433,0.0629,0.215,0.831,116.035,audio_features,2CEH4d4mmlDucM9tGNt495,spotify:track:2CEH4d4mmlDucM9tGNt495,https://api.spotify.com/v1/tracks/2CEH4d4mmlDucM9tGNt495,https://api.spotify.com/v1/audio-analysis/2CEH4d4mmlDucM9tGNt495,179987,4,Blank Slate,Chicano Batman
1258,0.812,0.451,9,-5.801,0,0.21,0.228,1.19e-05,0.101,0.688,70.074,audio_features,2E8xVnA1LW1oX4hg9euHym,spotify:track:2E8xVnA1LW1oX4hg9euHym,https://api.spotify.com/v1/tracks/2E8xVnA1LW1oX4hg9euHym,https://api.spotify.com/v1/audio-analysis/2E8xVnA1LW1oX4hg9euHym,221877,4,Someone,Gabriel Garzón-Montano
1259,0.733,0.789,7,-5.436,1,0.115,0.0153,1.38e-05,0.297,0.794,90.009,audio_features,0h32lYtbHH60jin7uyKNMc,spotify:track:0h32lYtbHH60jin7uyKNMc,https://api.spotify.com/v1/tracks/0h32lYtbHH60jin7uyKNMc,https://api.spotify.com/v1/audio-analysis/0h32lYtbHH60jin7uyKNMc,220613,4,Clandestino,Lila Downs
1260,0.74,0.619,4,-6.678,1,0.0442,0.0056,0.0807,0.051,0.324,130.055,audio_features,6JPHkpzjfeS04rijZ1Txos,spotify:track:6JPHkpzjfeS04rijZ1Txos,https://api.spotify.com/v1/tracks/6JPHkpzjfeS04rijZ1Txos,https://api.spotify.com/v1/audio-analysis/6JPHkpzjfeS04rijZ1Txos,151893,4,Knock Out,Jarina De Marco
1261,0.672,0.733,2,-8.457,1,0.0313,0.112,0.373,0.0764,0.337,111.436,audio_features,623mI2F1iCO4cqGbv6WUVn,spotify:track:623mI2F1iCO4cqGbv6WUVn,https://api.spotify.com/v1/tracks/623mI2F1iCO4cqGbv6WUVn,https://api.spotify.com/v1/audio-analysis/623mI2F1iCO4cqGbv6WUVn,208330,4,Vámono,Buscabulla
1262,0.393,0.486,6,-10.908,0,0.0608,0.877,0.433,0.0992,0.467,169.506,audio_features,1AEseSSIT59rfreQOvtaI9,spotify:track:1AEseSSIT59rfreQOvtaI9,https://api.spotify.com/v1/tracks/1AEseSSIT59rfreQOvtaI9,https://api.spotify.com/v1/audio-analysis/1AEseSSIT59rfreQOvtaI9,186598,4,Sunlight,Besos
1263,0.499,0.786,4,-5.427,1,0.0351,0.00159,0.000245,0.359,0.568,132.077,audio_features,7dMobP1eb8q7ZnsDfOm1QR,spotify:track:7dMobP1eb8q7ZnsDfOm1QR,https://api.spotify.com/v1/tracks/7dMobP1eb8q7ZnsDfOm1QR,https://api.spotify.com/v1/audio-analysis/7dMobP1eb8q7ZnsDfOm1QR,236599,4,Cuatro Crazy,Y La Bamba
1264,0.612,0.68,7,-7.454,1,0.0465,0.434,0.00812,0.322,0.22,82.051,audio_features,0tnPftx27fXQ5FCpEAwvOu,spotify:track:0tnPftx27fXQ5FCpEAwvOu,https://api.spotify.com/v1/tracks/0tnPftx27fXQ5FCpEAwvOu,https://api.spotify.com/v1/audio-analysis/0tnPftx27fXQ5FCpEAwvOu,204933,4,Alone in the Universe,Tei Shi
1265,0.613,0.621,11,-8.278,1,0.0271,0.254,0.00021,0.0954,0.708,94.442,audio_features,4S86HrFNj1b7vL0oY4QGao,spotify:track:4S86HrFNj1b7vL0oY4QGao,https://api.spotify.com/v1/tracks/4S86HrFNj1b7vL0oY4QGao,https://api.spotify.com/v1/audio-analysis/4S86HrFNj1b7vL0oY4QGao,213187,4,Colors,Amo Amo
1266,0.701,0.778,8,-6.008,0,0.0359,0.25,0.0,0.0836,0.882,107.009,audio_features,3fHxCZdMhWqYynQVMF4O3R,spotify:track:3fHxCZdMhWqYynQVMF4O3R,https://api.spotify.com/v1/tracks/3fHxCZdMhWqYynQVMF4O3R,https://api.spotify.com/v1/audio-analysis/3fHxCZdMhWqYynQVMF4O3R,198377,4,Moody,maye
1267,0.773,0.541,10,-8.019,0,0.26,0.0566,0.000471,0.0932,0.387,89.946,audio_features,07xve2j2nU5nwELEhx8fx0,spotify:track:07xve2j2nU5nwELEhx8fx0,https://api.spotify.com/v1/tracks/07xve2j2nU5nwELEhx8fx0,https://api.spotify.com/v1/audio-analysis/07xve2j2nU5nwELEhx8fx0,206437,4,Sweet Honey,Los Retros
1268,0.673,0.565,4,-7.492,0,0.0448,0.353,0.000199,0.106,0.192,100.026,audio_features,2GEOvDYYLgOFa6RZi7hlfG,spotify:track:2GEOvDYYLgOFa6RZi7hlfG,https://api.spotify.com/v1/tracks/2GEOvDYYLgOFa6RZi7hlfG,https://api.spotify.com/v1/audio-analysis/2GEOvDYYLgOFa6RZi7hlfG,169200,3,Internet Blues,Brika
1269,0.63,0.656,5,-6.846,1,0.0357,0.00411,0.00012,0.156,0.949,96.035,audio_features,7xTpmsgbuPTHv6mHZyH18v,spotify:track:7xTpmsgbuPTHv6mHZyH18v,https://api.spotify.com/v1/tracks/7xTpmsgbuPTHv6mHZyH18v,https://api.spotify.com/v1/audio-analysis/7xTpmsgbuPTHv6mHZyH18v,226091,4,Rose,Inner Wave
1270,0.603,0.658,6,-6.679,0,0.0264,0.283,0.00415,0.227,0.299,95.023,audio_features,45oCPjCygeIv9QYhbhfv0a,spotify:track:45oCPjCygeIv9QYhbhfv0a,https://api.spotify.com/v1/tracks/45oCPjCygeIv9QYhbhfv0a,https://api.spotify.com/v1/audio-analysis/45oCPjCygeIv9QYhbhfv0a,204998,4,Me Quedo Con Lo Bueno,Tita
1271,0.636,0.725,9,-8.786,0,0.0303,0.329,0.0362,0.213,0.816,93.596,audio_features,4J46hSepcjAkwAVJZMBbKM,spotify:track:4J46hSepcjAkwAVJZMBbKM,https://api.spotify.com/v1/tracks/4J46hSepcjAkwAVJZMBbKM,https://api.spotify.com/v1/audio-analysis/4J46hSepcjAkwAVJZMBbKM,231973,4,Missed Connection,Amo Amo
1272,0.389,0.26,10,-12.148,0,0.0318,0.909,0.00131,0.148,0.382,110.833,audio_features,1lagmwuPiqs0n1KHjSxTvO,spotify:track:1lagmwuPiqs0n1KHjSxTvO,https://api.spotify.com/v1/tracks/1lagmwuPiqs0n1KHjSxTvO,https://api.spotify.com/v1/audio-analysis/1lagmwuPiqs0n1KHjSxTvO,293453,4,Mariposa De Coalcomán,Y La Bamba
1273,0.788,0.565,0,-8.552,0,0.102,0.475,1.58e-06,0.129,0.32,100.031,audio_features,0f4PXAx8MCRSYl5A4RzNla,spotify:track:0f4PXAx8MCRSYl5A4RzNla,https://api.spotify.com/v1/tracks/0f4PXAx8MCRSYl5A4RzNla,https://api.spotify.com/v1/audio-analysis/0f4PXAx8MCRSYl5A4RzNla,146586,4,Para Nada,GABIFUEGO
1274,0.839,0.69,6,-3.458,0,0.0379,0.271,0.00495,0.0823,0.504,103.964,audio_features,3VWpfOSxv0h8W98iyHbc8E,spotify:track:3VWpfOSxv0h8W98iyHbc8E,https://api.spotify.com/v1/tracks/3VWpfOSxv0h8W98iyHbc8E,https://api.spotify.com/v1/audio-analysis/3VWpfOSxv0h8W98iyHbc8E,142921,4,tus ojos,Salt Cathedral
1275,0.716,0.499,7,-9.046,0,0.0317,0.23,0.000478,0.105,0.0433,108.011,audio_features,1H7idkNyn8cPtv33fX27ke,spotify:track:1H7idkNyn8cPtv33fX27ke,https://api.spotify.com/v1/tracks/1H7idkNyn8cPtv33fX27ke,https://api.spotify.com/v1/audio-analysis/1H7idkNyn8cPtv33fX27ke,226133,4,Palm Trees,¿Téo?
1276,0.738,0.813,1,-4.698,0,0.028,0.377,0.513,0.102,0.957,138.993,audio_features,7sfvCOHJZfFKN5wOlSrvKc,spotify:track:7sfvCOHJZfFKN5wOlSrvKc,https://api.spotify.com/v1/tracks/7sfvCOHJZfFKN5wOlSrvKc,https://api.spotify.com/v1/audio-analysis/7sfvCOHJZfFKN5wOlSrvKc,260703,4,Shining in the Dark,Cienfue
1277,0.74,0.686,5,-7.886,1,0.25,0.481,0.358,0.209,0.685,93.96,audio_features,48P1N8CkOMbdaOLZgwDo4x,spotify:track:48P1N8CkOMbdaOLZgwDo4x,https://api.spotify.com/v1/tracks/48P1N8CkOMbdaOLZgwDo4x,https://api.spotify.com/v1/audio-analysis/48P1N8CkOMbdaOLZgwDo4x,171808,4,NTE,Buscabulla
1278,0.577,0.712,8,-4.375,0,0.0662,0.245,0.0143,0.0715,0.349,142.056,audio_features,5MpHxeGNIFt7HAbydIYac0,spotify:track:5MpHxeGNIFt7HAbydIYac0,https://api.spotify.com/v1/tracks/5MpHxeGNIFt7HAbydIYac0,https://api.spotify.com/v1/audio-analysis/5MpHxeGNIFt7HAbydIYac0,452032,4,QADIR,Nick Hakim
1279,0.354,0.349,4,-10.853,0,0.0339,0.606,3.12e-05,0.113,0.13,78.532,audio_features,6E5fL922OZZWepRWbFwdYK,spotify:track:6E5fL922OZZWepRWbFwdYK,https://api.spotify.com/v1/tracks/6E5fL922OZZWepRWbFwdYK,https://api.spotify.com/v1/audio-analysis/6E5fL922OZZWepRWbFwdYK,264000,3,Beyond the View,Chance Peña
1280,0.566,0.641,0,-7.603,1,0.038,0.00538,0.0767,0.242,0.634,125.017,audio_features,1JufjjiYDVYzormD09fbxX,spotify:track:1JufjjiYDVYzormD09fbxX,https://api.spotify.com/v1/tracks/1JufjjiYDVYzormD09fbxX,https://api.spotify.com/v1/audio-analysis/1JufjjiYDVYzormD09fbxX,228507,4,In Too Deep,Katzù Oso
1281,0.651,0.659,0,-8.748,1,0.0453,0.0543,0.16,0.145,0.639,90.016,audio_features,0NYmB8LokhyNydlmH77yLg,spotify:track:0NYmB8LokhyNydlmH77yLg,https://api.spotify.com/v1/tracks/0NYmB8LokhyNydlmH77yLg,https://api.spotify.com/v1/audio-analysis/0NYmB8LokhyNydlmH77yLg,222101,4,Green,KAINA
1282,0.365,0.571,4,-7.016,0,0.0356,0.123,0.0106,0.281,0.703,92.085,audio_features,1PqjedvPDSvXZObzQz3kxM,spotify:track:1PqjedvPDSvXZObzQz3kxM,https://api.spotify.com/v1/tracks/1PqjedvPDSvXZObzQz3kxM,https://api.spotify.com/v1/audio-analysis/1PqjedvPDSvXZObzQz3kxM,236787,4,Brillo Más Que El Oro (La Bala Apuntándome),Combo Chimbita
1283,0.348,0.534,6,-8.003,1,0.0775,0.181,0.0494,0.388,0.469,80.579,audio_features,4B4MSpiuFEjCJjKrDqdxvJ,spotify:track:4B4MSpiuFEjCJjKrDqdxvJ,https://api.spotify.com/v1/tracks/4B4MSpiuFEjCJjKrDqdxvJ,https://api.spotify.com/v1/audio-analysis/4B4MSpiuFEjCJjKrDqdxvJ,250257,3,ALL THESE CHANGES,Nick Hakim
1284,0.746,0.605,11,-6.95,0,0.118,0.0413,0.0,0.0862,0.398,94.98,audio_features,4Bkl96Kr73jrpAhoSi54Tb,spotify:track:4Bkl96Kr73jrpAhoSi54Tb,https://api.spotify.com/v1/tracks/4Bkl96Kr73jrpAhoSi54Tb,https://api.spotify.com/v1/audio-analysis/4Bkl96Kr73jrpAhoSi54Tb,183158,4,Mi Amor,Tatiana Hazel
1285,0.551,0.322,7,-13.039,1,0.0304,0.92,0.0189,0.154,0.242,137.651,audio_features,0tUAFwX94l8wiD5UnNMppU,spotify:track:0tUAFwX94l8wiD5UnNMppU,https://api.spotify.com/v1/tracks/0tUAFwX94l8wiD5UnNMppU,https://api.spotify.com/v1/audio-analysis/0tUAFwX94l8wiD5UnNMppU,135458,4,Pasarla Bien,Juan Wauters
1286,0.746,0.229,5,-15.406,0,0.137,0.743,0.0397,0.106,0.253,174.08,audio_features,1soSCtYHS2YEZZmumQhXtJ,spotify:track:1soSCtYHS2YEZZmumQhXtJ,https://api.spotify.com/v1/tracks/1soSCtYHS2YEZZmumQhXtJ,https://api.spotify.com/v1/audio-analysis/1soSCtYHS2YEZZmumQhXtJ,288091,4,Montañas,Cristina Valentina
1287,0.691,0.453,9,-10.525,0,0.0906,0.437,1.05e-05,0.2,0.465,126.049,audio_features,3IqwOIVNLdBs7av6n8Plrt,spotify:track:3IqwOIVNLdBs7av6n8Plrt,https://api.spotify.com/v1/tracks/3IqwOIVNLdBs7av6n8Plrt,https://api.spotify.com/v1/audio-analysis/3IqwOIVNLdBs7av6n8Plrt,194088,4,Wild Girl,Kito
1288,0.713,0.405,10,-9.886,0,0.037,0.802,1.03e-06,0.0994,0.114,128.994,audio_features,3rPaugbuZuIKJpVnF3b1RK,spotify:track:3rPaugbuZuIKJpVnF3b1RK,https://api.spotify.com/v1/tracks/3rPaugbuZuIKJpVnF3b1RK,https://api.spotify.com/v1/audio-analysis/3rPaugbuZuIKJpVnF3b1RK,124651,4,honey baby (SPOILED!),Kali Uchis
1289,0.497,0.422,0,-6.844,1,0.0245,0.671,3.21e-06,0.194,0.113,81.501,audio_features,09PyIVzV0oQlDkXwvFExDB,spotify:track:09PyIVzV0oQlDkXwvFExDB,https://api.spotify.com/v1/tracks/09PyIVzV0oQlDkXwvFExDB,https://api.spotify.com/v1/audio-analysis/09PyIVzV0oQlDkXwvFExDB,223466,3,Fantasmas,Ambar Lucid
1290,0.291,0.419,6,-10.33,0,0.0305,0.781,0.00433,0.113,0.0613,114.935,audio_features,2Of13LtT5rNs2Zy8DOIs2E,spotify:track:2Of13LtT5rNs2Zy8DOIs2E,https://api.spotify.com/v1/tracks/2Of13LtT5rNs2Zy8DOIs2E,https://api.spotify.com/v1/audio-analysis/2Of13LtT5rNs2Zy8DOIs2E,263080,4,You Were Bored,Loyal Lobos
1291,0.531,0.618,7,-6.433,1,0.0267,0.301,0.598,0.113,0.548,130.008,audio_features,5Ofj6ubHg40VjOedK64f3L,spotify:track:5Ofj6ubHg40VjOedK64f3L,https://api.spotify.com/v1/tracks/5Ofj6ubHg40VjOedK64f3L,https://api.spotify.com/v1/audio-analysis/5Ofj6ubHg40VjOedK64f3L,208667,4,Again and Again,Aladin Fox
1292,0.368,0.307,11,-13.364,0,0.0335,0.848,0.0166,0.0957,0.201,97.589,audio_features,277yZTrYU4TDtU9w9uquHl,spotify:track:277yZTrYU4TDtU9w9uquHl,https://api.spotify.com/v1/tracks/277yZTrYU4TDtU9w9uquHl,https://api.spotify.com/v1/audio-analysis/277yZTrYU4TDtU9w9uquHl,203413,4,Sabana de Luz - Live,Helado Negro
1293,0.558,0.632,9,-8.339,0,0.284,0.832,0.105,0.198,0.519,161.764,audio_features,1F7ZElvJAvWKQ7UaPXg9cF,spotify:track:1F7ZElvJAvWKQ7UaPXg9cF,https://api.spotify.com/v1/tracks/1F7ZElvJAvWKQ7UaPXg9cF,https://api.spotify.com/v1/audio-analysis/1F7ZElvJAvWKQ7UaPXg9cF,211200,4,Barefoot In The Park,James Blake
1294,0.303,0.308,0,-9.231,1,0.0271,0.586,5.57e-06,0.481,0.106,89.598,audio_features,1tvQDFpAtWhBOJYf5Dvt6j,spotify:track:1tvQDFpAtWhBOJYf5Dvt6j,https://api.spotify.com/v1/tracks/1tvQDFpAtWhBOJYf5Dvt6j,https://api.spotify.com/v1/audio-analysis/1tvQDFpAtWhBOJYf5Dvt6j,190462,4,Cuando,Ambar Lucid
1295,0.727,0.637,11,-7.214,0,0.0421,0.315,0.0,0.295,0.791,140.007,audio_features,3itTjtSUO9mC7if5prxrTn,spotify:track:3itTjtSUO9mC7if5prxrTn,https://api.spotify.com/v1/tracks/3itTjtSUO9mC7if5prxrTn,https://api.spotify.com/v1/audio-analysis/3itTjtSUO9mC7if5prxrTn,199613,4,Night Moves,Michi
1296,0.233,0.254,1,-9.985,0,0.0311,0.68,2.15e-06,0.115,0.12,83.413,audio_features,4QknKPpA2m8Yw8vQimkKHQ,spotify:track:4QknKPpA2m8Yw8vQimkKHQ,https://api.spotify.com/v1/tracks/4QknKPpA2m8Yw8vQimkKHQ,https://api.spotify.com/v1/audio-analysis/4QknKPpA2m8Yw8vQimkKHQ,279440,4,Alfonsina y el Mar,Loyal Lobos
1297,0.72,0.873,6,-4.462,1,0.038,0.0373,0.00563,0.0762,0.831,122.006,audio_features,53y2hHY9gPhOZzoEh7umgq,spotify:track:53y2hHY9gPhOZzoEh7umgq,https://api.spotify.com/v1/tracks/53y2hHY9gPhOZzoEh7umgq,https://api.spotify.com/v1/audio-analysis/53y2hHY9gPhOZzoEh7umgq,223787,4,Girls Go Wild (feat. Ximena Sariñana),LP
1298,0.341,0.656,7,-4.851,1,0.0394,0.0234,0.0345,0.135,0.43,155.243,audio_features,4ogPvoSeOtyl1h1Xv01mWv,spotify:track:4ogPvoSeOtyl1h1Xv01mWv,https://api.spotify.com/v1/tracks/4ogPvoSeOtyl1h1Xv01mWv,https://api.spotify.com/v1/audio-analysis/4ogPvoSeOtyl1h1Xv01mWv,239524,5,Shiny Shoes,The Altons
1299,0.812,0.439,8,-7.093,0,0.0846,0.351,0.0133,0.0909,0.594,94.0,audio_features,7k7vlfNo7gD2tP6UxJrG47,spotify:track:7k7vlfNo7gD2tP6UxJrG47,https://api.spotify.com/v1/tracks/7k7vlfNo7gD2tP6UxJrG47,https://api.spotify.com/v1/audio-analysis/7k7vlfNo7gD2tP6UxJrG47,215613,4,Matando,Tei Shi
1300,0.687,0.528,2,-10.335,1,0.034,0.294,0.0188,0.0937,0.773,90.607,audio_features,53Sfqfp5jkrQ6GyBApyJOV,spotify:track:53Sfqfp5jkrQ6GyBApyJOV,https://api.spotify.com/v1/tracks/53Sfqfp5jkrQ6GyBApyJOV,https://api.spotify.com/v1/audio-analysis/53Sfqfp5jkrQ6GyBApyJOV,210644,4,My Boyfriend's in the Band,Devendra Banhart
1301,0.652,0.447,9,-10.176,0,0.0499,0.65,4.08e-06,0.112,0.104,119.811,audio_features,50jNfTe68NRfCXsBdTgh5W,spotify:track:50jNfTe68NRfCXsBdTgh5W,https://api.spotify.com/v1/tracks/50jNfTe68NRfCXsBdTgh5W,https://api.spotify.com/v1/audio-analysis/50jNfTe68NRfCXsBdTgh5W,228000,4,DameLove (feat. Cuco),Girl Ultra
1302,0.663,0.735,6,-5.52,1,0.0282,0.208,4.53e-05,0.114,0.494,114.968,audio_features,5S5S5oiwdGS4ppgXmF2w0V,spotify:track:5S5S5oiwdGS4ppgXmF2w0V,https://api.spotify.com/v1/tracks/5S5S5oiwdGS4ppgXmF2w0V,https://api.spotify.com/v1/audio-analysis/5S5S5oiwdGS4ppgXmF2w0V,210240,4,Universe,Ambar Lucid
1303,0.781,0.66,6,-6.573,0,0.0379,0.129,1.31e-06,0.164,0.675,108.941,audio_features,5SyqNu9Ds3fy5Cl6yrAb0v,spotify:track:5SyqNu9Ds3fy5Cl6yrAb0v,https://api.spotify.com/v1/tracks/5SyqNu9Ds3fy5Cl6yrAb0v,https://api.spotify.com/v1/audio-analysis/5SyqNu9Ds3fy5Cl6yrAb0v,168280,4,Still Feel U,Michi
1304,0.745,0.713,11,-5.526,0,0.067,0.703,0.00128,0.107,0.81,90.004,audio_features,14zRXgNhTFnqNQe1nfJRPA,spotify:track:14zRXgNhTFnqNQe1nfJRPA,https://api.spotify.com/v1/tracks/14zRXgNhTFnqNQe1nfJRPA,https://api.spotify.com/v1/audio-analysis/14zRXgNhTFnqNQe1nfJRPA,184520,4,Que No Nos Importe,Georgel
1305,0.83,0.837,9,-6.947,1,0.044,0.00493,0.000773,0.366,0.444,109.977,audio_features,6NfMVBevqiku6BpSYuPb7W,spotify:track:6NfMVBevqiku6BpSYuPb7W,https://api.spotify.com/v1/tracks/6NfMVBevqiku6BpSYuPb7W,https://api.spotify.com/v1/audio-analysis/6NfMVBevqiku6BpSYuPb7W,274346,4,Trasnocho Entre Semana,Cheo
1306,0.737,0.369,1,-14.072,0,0.0318,0.807,0.000822,0.109,0.717,76.502,audio_features,2iAXpWs8ZoP3VOS94pb5lH,spotify:track:2iAXpWs8ZoP3VOS94pb5lH,https://api.spotify.com/v1/tracks/2iAXpWs8ZoP3VOS94pb5lH,https://api.spotify.com/v1/audio-analysis/2iAXpWs8ZoP3VOS94pb5lH,196125,4,Te Quiero,RARRI BLANCO
1307,0.399,0.665,10,-5.915,1,0.112,0.499,0.0,0.384,0.445,129.745,audio_features,3zoFkjJCH2ntsad8kfRhyi,spotify:track:3zoFkjJCH2ntsad8kfRhyi,https://api.spotify.com/v1/tracks/3zoFkjJCH2ntsad8kfRhyi,https://api.spotify.com/v1/audio-analysis/3zoFkjJCH2ntsad8kfRhyi,311986,4,Lo Que Siento,Cuco
1308,0.559,0.503,0,-5.954,1,0.0357,0.00153,0.00321,0.0989,0.276,116.177,audio_features,192FqQ5d6oLUF37TE63Mvj,spotify:track:192FqQ5d6oLUF37TE63Mvj,https://api.spotify.com/v1/tracks/192FqQ5d6oLUF37TE63Mvj,https://api.spotify.com/v1/audio-analysis/192FqQ5d6oLUF37TE63Mvj,259067,4,It Don't Hinder Me,Angelica Garcia
1309,0.673,0.628,6,-5.846,1,0.0296,0.0945,0.0,0.104,0.849,105.001,audio_features,2aIBLMcUJzzBFj0jgQC7bN,spotify:track:2aIBLMcUJzzBFj0jgQC7bN,https://api.spotify.com/v1/tracks/2aIBLMcUJzzBFj0jgQC7bN,https://api.spotify.com/v1/audio-analysis/2aIBLMcUJzzBFj0jgQC7bN,228571,4,Whatchu Know?,Sam Sky
1310,0.543,0.614,0,-10.877,1,0.0241,0.3,0.211,0.11,0.859,160.069,audio_features,0llXdaOFchJsMrPJTikF9D,spotify:track:0llXdaOFchJsMrPJTikF9D,https://api.spotify.com/v1/tracks/0llXdaOFchJsMrPJTikF9D,https://api.spotify.com/v1/audio-analysis/0llXdaOFchJsMrPJTikF9D,272511,4,¿Ypqsp?,Como Las Movies
1311,0.784,0.237,7,-17.287,1,0.0815,0.324,0.00059,0.127,0.523,129.935,audio_features,6dkcbaRHCVqSeWG1cmbZC0,spotify:track:6dkcbaRHCVqSeWG1cmbZC0,https://api.spotify.com/v1/tracks/6dkcbaRHCVqSeWG1cmbZC0,https://api.spotify.com/v1/audio-analysis/6dkcbaRHCVqSeWG1cmbZC0,150462,4,No Te Vayas with Jane,Danto
1312,0.417,0.368,4,-10.472,0,0.0509,0.837,0.0026,0.212,0.0709,97.026,audio_features,0biilXBpOTp214kTueXT6E,spotify:track:0biilXBpOTp214kTueXT6E,https://api.spotify.com/v1/tracks/0biilXBpOTp214kTueXT6E,https://api.spotify.com/v1/audio-analysis/0biilXBpOTp214kTueXT6E,158351,4,De Lejos,Jackie Mendoza
1313,0.795,0.364,11,-11.269,1,0.0419,0.734,0.18,0.354,0.258,101.987,audio_features,2OopMiTOI0OK8LrSecb2tx,spotify:track:2OopMiTOI0OK8LrSecb2tx,https://api.spotify.com/v1/tracks/2OopMiTOI0OK8LrSecb2tx,https://api.spotify.com/v1/audio-analysis/2OopMiTOI0OK8LrSecb2tx,204000,4,Sublime,Sen Senra
1314,0.507,0.787,7,-3.204,0,0.0767,0.496,0.0,0.33,0.778,90.701,audio_features,455JfVvyPOZpoeX99X6ZGH,spotify:track:455JfVvyPOZpoeX99X6ZGH,https://api.spotify.com/v1/tracks/455JfVvyPOZpoeX99X6ZGH,https://api.spotify.com/v1/audio-analysis/455JfVvyPOZpoeX99X6ZGH,257614,4,Víctimas las Dos,Víctor Manuelle
1315,0.768,0.793,5,-4.455,1,0.0339,0.561,1.07e-06,0.169,0.767,90.541,audio_features,0Sv9GZus14o4AwvXb8CeYs,spotify:track:0Sv9GZus14o4AwvXb8CeYs,https://api.spotify.com/v1/tracks/0Sv9GZus14o4AwvXb8CeYs,https://api.spotify.com/v1/audio-analysis/0Sv9GZus14o4AwvXb8CeYs,332200,4,Sentimiento Caleño,Tromboranga
1316,0.73,0.766,5,-5.607,1,0.0378,0.39,0.0,0.384,0.93,103.747,audio_features,3LQLPrS005orhA3anooF4g,spotify:track:3LQLPrS005orhA3anooF4g,https://api.spotify.com/v1/tracks/3LQLPrS005orhA3anooF4g,https://api.spotify.com/v1/audio-analysis/3LQLPrS005orhA3anooF4g,259349,4,Mi Anhelo,Oscar D'León
1317,0.809,0.635,10,-6.39,1,0.0555,0.41,0.00094,0.0566,0.969,109.448,audio_features,4rt2zpNhFBayp948Pi6liZ,spotify:track:4rt2zpNhFBayp948Pi6liZ,https://api.spotify.com/v1/tracks/4rt2zpNhFBayp948Pi6liZ,https://api.spotify.com/v1/audio-analysis/4rt2zpNhFBayp948Pi6liZ,217773,4,Con la Punta del Pie,La Gloria Matancera
1318,0.672,0.723,5,-4.443,1,0.0346,0.293,0.0,0.353,0.839,90.999,audio_features,2bIIQIXgi5blVkSZ7Y2uTh,spotify:track:2bIIQIXgi5blVkSZ7Y2uTh,https://api.spotify.com/v1/tracks/2bIIQIXgi5blVkSZ7Y2uTh,https://api.spotify.com/v1/audio-analysis/2bIIQIXgi5blVkSZ7Y2uTh,229945,4,Con Mi Amiga,Daniela Darcourt
1319,0.725,0.876,10,-4.227,1,0.0445,0.636,2.04e-06,0.342,0.961,110.213,audio_features,2fhcGmlZZ0j3oAKTaiuk91,spotify:track:2fhcGmlZZ0j3oAKTaiuk91,https://api.spotify.com/v1/tracks/2fhcGmlZZ0j3oAKTaiuk91,https://api.spotify.com/v1/audio-analysis/2fhcGmlZZ0j3oAKTaiuk91,254947,4,I Love Salsa,N'Klabe
1320,0.692,0.938,9,-3.484,0,0.0398,0.714,0.000683,0.18,0.928,94.962,audio_features,5ESFFLanyxL0TYyzPu2HcP,spotify:track:5ESFFLanyxL0TYyzPu2HcP,https://api.spotify.com/v1/tracks/5ESFFLanyxL0TYyzPu2HcP,https://api.spotify.com/v1/audio-analysis/5ESFFLanyxL0TYyzPu2HcP,342467,4,Marcando la Distancia,Manolito y Su Trabuco
